ID,Order Date,Class,Region,Sub-Category,Sales
9569,05/07/2018,Первый класс,Урал,Phones,44136.68
1304,03/07/2018,Стандарт,Москва,Furnishings,3887.206
1305,03/07/2018,Стандарт,Москва,Phones,1073.054
1394,03/07/2018,Первый класс,Москва,Art,8418.812
1673,03/07/2018,Стандарт,Урал,Phones,43503.51
1912,03/07/2018,Второй класс,Урал,Paper,28831.71
1913,03/07/2018,Второй класс,Урал,Machines,44788.53
2437,03/07/2018,Стандарт,Калиниград,Furnishings,24730.89
3428,03/07/2018,Второй класс,Владивосток,Paper,19050.42
3429,03/07/2018,Второй класс,Владивосток,Tables,16074.74
3430,03/07/2018,Второй класс,Владивосток,Paper,3500.705
3569,03/07/2018,Same Day,Калиниград,Accessories,8795.35
3570,03/07/2018,Same Day,Калиниград,Machines,20735.85
3571,03/07/2018,Same Day,Калиниград,Accessories,7295.12
3572,03/07/2018,Same Day,Калиниград,Phones,10318.45
3663,03/07/2018,Стандарт,Владивосток,Accessories,42936.3
3664,03/07/2018,Стандарт,Владивосток,Paper,41213.49
4296,03/07/2018,Стандарт,Калиниград,Furnishings,27188.82
6153,03/07/2018,Стандарт,Калиниград,Storage,28622.07
7870,03/07/2018,Стандарт,Москва,Accessories,29992.12
8577,03/07/2018,Первый класс,Владивосток,Furnishings,23233.22
7696,02/07/2018,Первый класс,Урал,Paper,24693.93
7697,02/07/2018,Первый класс,Урал,Binders,26688.55
3396,01/07/2018,Стандарт,Урал,Storage,17801.34
3397,01/07/2018,Стандарт,Урал,Binders,36739.97
3398,01/07/2018,Стандарт,Урал,Paper,19798.67
395,30/06/2018,Стандарт,Калиниград,Binders,1136.06
1563,30/06/2018,Same Day,Владивосток,Tables,21534.74
2587,30/06/2018,Стандарт,Владивосток,Storage,24968.96
2588,30/06/2018,Стандарт,Владивосток,Furnishings,29953.96
5157,30/06/2018,Второй класс,Урал,Phones,37182.85
5158,30/06/2018,Второй класс,Урал,Chairs,37876.95
5159,30/06/2018,Второй класс,Урал,Furnishings,27510.68
5618,30/06/2018,Стандарт,Москва,Furnishings,14978.64
8039,30/06/2018,Второй класс,Калиниград,Bookcases,21118.76
8118,30/06/2018,Стандарт,Калиниград,Paper,21207.92
8275,30/06/2018,Стандарт,Владивосток,Storage,18432.52
555,29/06/2018,Второй класс,Калиниград,Storage,8807.914
1160,29/06/2018,Стандарт,Урал,Appliances,11798.31
1161,29/06/2018,Стандарт,Урал,Binders,35727.02
2685,29/06/2018,Стандарт,Калиниград,Binders,21466.75
3573,29/06/2018,Стандарт,Урал,Paper,28227.03
4708,29/06/2018,Первый класс,Калиниград,Binders,27397.72
4709,29/06/2018,Первый класс,Калиниград,Storage,43176.41
4710,29/06/2018,Первый класс,Калиниград,Art,21346.32
4711,29/06/2018,Первый класс,Калиниград,Accessories,21884.62
5733,29/06/2018,Первый класс,Владивосток,Bookcases,53765.76
5734,29/06/2018,Первый класс,Владивосток,Supplies,12297.91
5735,29/06/2018,Первый класс,Владивосток,Furnishings,15638.22
9624,29/06/2018,Первый класс,Урал,Appliances,6439.791
9625,29/06/2018,Первый класс,Урал,Tables,32267.29
9626,29/06/2018,Первый класс,Урал,Bookcases,21964.97
2957,27/06/2018,Стандарт,Владивосток,Chairs,25571.33
6145,27/06/2018,Стандарт,Урал,Paper,26282.04
8733,27/06/2018,Второй класс,Калиниград,Paper,40149.01
8734,27/06/2018,Второй класс,Калиниград,Furnishings,19704.13
8735,27/06/2018,Второй класс,Калиниград,Accessories,29197.03
887,26/06/2018,Стандарт,Калиниград,Storage,16137.15
892,26/06/2018,Первый класс,Урал,Paper,31700.56
893,26/06/2018,Первый класс,Урал,Art,9960.226
894,26/06/2018,Первый класс,Урал,Phones,20316.26
2232,26/06/2018,Стандарт,Урал,Furnishings,35629.56
3601,26/06/2018,Стандарт,Калиниград,Accessories,40358.25
4865,26/06/2018,Стандарт,Владивосток,Phones,43766.21
5385,26/06/2018,Стандарт,Владивосток,Phones,18839.29
5386,26/06/2018,Стандарт,Владивосток,Phones,-15983.09
5628,26/06/2018,Стандарт,Москва,Labels,30914.24
5629,26/06/2018,Стандарт,Москва,Chairs,33229.93
6761,26/06/2018,Стандарт,Владивосток,Storage,11744.46
6940,26/06/2018,Стандарт,Владивосток,Binders,23437.52
6941,26/06/2018,Стандарт,Владивосток,Supplies,18892.21
6942,26/06/2018,Стандарт,Владивосток,Storage,37326.96
6943,26/06/2018,Стандарт,Владивосток,Paper,29599.36
1993,25/06/2018,Стандарт,Калиниград,Labels,34698.45
1994,25/06/2018,Стандарт,Калиниград,Art,20905.04
1995,25/06/2018,Стандарт,Калиниград,Fasteners,3948.099
4270,25/06/2018,Второй класс,Калиниград,Tables,-25577.5
7454,25/06/2018,Стандарт,Урал,Phones,13326.12
9584,25/06/2018,Второй класс,Владивосток,Bookcases,18989.71
201,24/06/2018,Стандарт,Владивосток,Paper,-35463.036
417,24/06/2018,Стандарт,Калиниград,Art,12960.96
1511,24/06/2018,Стандарт,Калиниград,Art,39533.86
1512,24/06/2018,Стандарт,Калиниград,Art,38140.17
4050,24/06/2018,Второй класс,Владивосток,Furnishings,12238.74
4051,24/06/2018,Второй класс,Владивосток,Chairs,-28277.870000000003
4083,24/06/2018,Стандарт,Урал,Binders,13505.13
4084,24/06/2018,Стандарт,Урал,Paper,21465.6
4655,24/06/2018,Второй класс,Калиниград,Fasteners,6174.102
2500,22/06/2018,Первый класс,Москва,Envelopes,38749.3
2764,22/06/2018,Стандарт,Владивосток,Binders,34013.93
2765,22/06/2018,Стандарт,Владивосток,Binders,5929.248
2766,22/06/2018,Стандарт,Владивосток,Storage,4036.353
7283,22/06/2018,Стандарт,Урал,Binders,2357.529
9033,22/06/2018,Стандарт,Урал,Chairs,32967.18
1629,21/06/2018,Второй класс,Владивосток,Furnishings,15399.56
1630,21/06/2018,Второй класс,Владивосток,Binders,70690.82
7895,21/06/2018,Стандарт,Владивосток,Binders,41149.19
7896,21/06/2018,Стандарт,Владивосток,Binders,11692.35
7897,21/06/2018,Стандарт,Владивосток,Paper,31287.5
823,20/06/2018,Стандарт,Владивосток,Accessories,34439.78
824,20/06/2018,Стандарт,Владивосток,Labels,43156.81
890,20/06/2018,Стандарт,Владивосток,Accessories,3072.889
891,20/06/2018,Стандарт,Владивосток,Binders,35231.6
1436,20/06/2018,Стандарт,Владивосток,Paper,34887.85
1437,20/06/2018,Стандарт,Владивосток,Art,9781.296
5293,20/06/2018,Первый класс,Москва,Storage,2835.346
9689,20/06/2018,Стандарт,Москва,Paper,27854.75
9690,20/06/2018,Стандарт,Москва,Phones,7461.048
653,19/06/2018,Стандарт,Владивосток,Paper,42867.95
654,19/06/2018,Стандарт,Владивосток,Accessories,43371.96
2480,19/06/2018,Стандарт,Урал,Supplies,42360.13
2481,19/06/2018,Стандарт,Урал,Storage,21356.92
4101,19/06/2018,Стандарт,Урал,Appliances,17000.89
4102,19/06/2018,Стандарт,Урал,Appliances,23047.58
4103,19/06/2018,Стандарт,Урал,Paper,28162.81
7105,19/06/2018,Второй класс,Владивосток,Chairs,6714.962
7106,19/06/2018,Второй класс,Владивосток,Furnishings,37612.63
7107,19/06/2018,Второй класс,Владивосток,Accessories,13279.35
9287,19/06/2018,Стандарт,Урал,Binders,30539.19
9288,19/06/2018,Стандарт,Урал,Tables,31060.84
4496,18/06/2018,Стандарт,Калиниград,Bookcases,21826.28
4497,18/06/2018,Стандарт,Калиниград,Paper,11423.17
6304,18/06/2018,Второй класс,Урал,Paper,30334.84
98,17/06/2018,Первый класс,Калиниград,Binders,39509.03
1012,17/06/2018,Второй класс,Калиниград,Furnishings,26423.62
1013,17/06/2018,Второй класс,Калиниград,Storage,21679.48
2501,17/06/2018,Первый класс,Урал,Paper,20543.29
2502,17/06/2018,Первый класс,Урал,Binders,39948.43
2503,17/06/2018,Первый класс,Урал,Binders,21822.93
6604,17/06/2018,Первый класс,Калиниград,Storage,21517.92
7915,17/06/2018,Стандарт,Владивосток,Machines,5540.789
7916,17/06/2018,Стандарт,Владивосток,Accessories,2794.602
267,16/06/2018,Стандарт,Москва,Art,35087.28
830,16/06/2018,Второй класс,Москва,Chairs,19784.29
831,16/06/2018,Второй класс,Москва,Appliances,31656.1
832,16/06/2018,Второй класс,Москва,Phones,33539.02
833,16/06/2018,Второй класс,Москва,Phones,41175.75
2258,16/06/2018,Первый класс,Калиниград,Chairs,24675.6
2259,16/06/2018,Первый класс,Калиниград,Paper,42238.67
2706,16/06/2018,Стандарт,Калиниград,Supplies,34479.81
2707,16/06/2018,Стандарт,Калиниград,Paper,26167.52
2708,16/06/2018,Стандарт,Калиниград,Paper,12220.46
4542,16/06/2018,Стандарт,Урал,Binders,13940.52
6745,16/06/2018,Второй класс,Владивосток,Accessories,35182.89
6746,16/06/2018,Второй класс,Владивосток,Art,7253.882
346,15/06/2018,Стандарт,Калиниград,Phones,39292.18
673,15/06/2018,Стандарт,Урал,Art,36640.41
2873,15/06/2018,Стандарт,Калиниград,Art,10836.52
5476,15/06/2018,Первый класс,Урал,Labels,34342.26
5477,15/06/2018,Первый класс,Урал,Storage,41469.63
5478,15/06/2018,Первый класс,Урал,Paper,11461.82
7090,15/06/2018,Второй класс,Калиниград,Phones,28890.02
8697,15/06/2018,Стандарт,Москва,Phones,1998.145
8698,15/06/2018,Стандарт,Москва,Furnishings,41750.19
8699,15/06/2018,Стандарт,Москва,Tables,3888.865
8700,15/06/2018,Стандарт,Москва,Phones,32448.52
8701,15/06/2018,Стандарт,Москва,Appliances,37276.77
8702,15/06/2018,Стандарт,Москва,Storage,21585.67
8703,15/06/2018,Стандарт,Москва,Paper,39978.2
8789,15/06/2018,Стандарт,Москва,Chairs,23809.21
8790,15/06/2018,Стандарт,Москва,Bookcases,27193.42
1446,13/06/2018,Первый класс,Урал,Storage,16927.02
1447,13/06/2018,Первый класс,Урал,Chairs,13277.55
1448,13/06/2018,Первый класс,Урал,Phones,12990.46
7265,13/06/2018,Стандарт,Москва,Art,36556.77
7731,13/06/2018,Стандарт,Калиниград,Chairs,39897.44
1456,12/06/2018,Стандарт,Москва,Binders,30163.26
1457,12/06/2018,Стандарт,Москва,Tables,7193.604
2638,12/06/2018,Стандарт,Владивосток,Paper,21166.24
2639,12/06/2018,Стандарт,Владивосток,Binders,28780.19
2640,12/06/2018,Стандарт,Владивосток,Art,21764.77
2641,12/06/2018,Стандарт,Владивосток,Chairs,21264.29
2870,12/06/2018,Стандарт,Москва,Furnishings,37666.54
5497,12/06/2018,Стандарт,Владивосток,Accessories,32494.99
9175,12/06/2018,Второй класс,Калиниград,Phones,41943.87
9176,12/06/2018,Второй класс,Калиниград,Paper,14485.38
9537,12/06/2018,Второй класс,Урал,Furnishings,1824.257
1569,11/06/2018,Same Day,Калиниград,Paper,41823.45
2309,11/06/2018,Первый класс,Калиниград,Chairs,38962.21
2310,11/06/2018,Первый класс,Калиниград,Storage,20385.57
2311,11/06/2018,Первый класс,Калиниград,Art,7818.759
2312,11/06/2018,Первый класс,Калиниград,Art,-38855.65
2313,11/06/2018,Первый класс,Калиниград,Storage,19581.52
3448,11/06/2018,Стандарт,Москва,Art,21430.1
4220,11/06/2018,Второй класс,Калиниград,Paper,4227.432
4221,11/06/2018,Второй класс,Калиниград,Binders,28174.13
4222,11/06/2018,Второй класс,Калиниград,Machines,5769.811
4223,11/06/2018,Второй класс,Калиниград,Storage,-19394.65
4224,11/06/2018,Второй класс,Калиниград,Bookcases,38808.77
