user_id,acq_channel,transactions
-201a343132c,GameAds,77
_a886f7fcaf2,SenseAds,28
732d0-a827ba,SenseAds,42
dc3cbab6ff93,JetAds,27
-adb4d_d4-a7,BrainPlus,17
_3_bcc2b1d51,SenseAds,21
9ddcdb_773d3,GameAds,16
-c60-5b0b0d_,GameAds,41
32707384c654,GameAds,59
f81304cc209d,JetAds,35
-028f-_d9b82,BrainPlus,44
1c8_183871_b,GameAds,63
ab4a012bff02,SenseAds,52
b5f874-30589,GameAds,23
5_-c08db54bf,GameAds,41
fb-718b89bb2,BrainPlus,48
a0bd45821b-0,GameAds,58
92738afb038a,BrainPlus,53
217cccab_235,JetAds,56
_d0871-6435d,SenseAds,29
1b7dc-4d7d16,BrainPlus,69
26a7f171982b,SenseAds,36
_b0ff7362c61,JetAds,25
142098b09_25,GameAds,47
7202d5f1bd61,JetAds,46
149_319f2-8d,JetAds,52
af864d99c95f,JetAds,45
9cd28d720261,SenseAds,34
c_b_a975cf2d,BrainPlus,37
-1f38f5_8_6f,SenseAds,46
9077-fd88f_b,JetAds,68
aa596b666839,GameAds,51
0_dbb6df-669,GameAds,38
0769-b1bf938,JetAds,52
c7c_790603ff,BrainPlus,49
3_22107ad7-8,SenseAds,58
000-2886c05f,JetAds,68
b-2b24f6a7a3,BrainPlus,81
b-9d970d3_f3,BrainPlus,25
8_5a68ff0c-6,JetAds,48
bc_bf2d7df3d,SenseAds,48
b749922caa32,BrainPlus,30
21_8-75363df,SenseAds,44
_6f9d5ffba-3,SenseAds,60
a83c5143b2c2,JetAds,74
0108906b645_,JetAds,44
-899360ad4b1,SenseAds,58
dc3421f9-d79,JetAds,45
4fb5-5-abbac,BrainPlus,47
085d96_0_0f9,JetAds,44
3-_dc-bbf_2_,BrainPlus,73
0359520f8302,GameAds,46
3526-6_-4_bb,SenseAds,37
1b4bb5b3517b,SenseAds,46
3--96a0c-aaf,SenseAds,30
732d0-a827ba,BrainPlus,39
_498c8a10_ac,GameAds,68
f-d4-9c1799c,GameAds,67
fb7_67885f7_,SenseAds,7
db3544-1c6d-,BrainPlus,27
_73567811f6-,BrainPlus,59
7f6cb7dc4a30,SenseAds,44
03a-18-540da,GameAds,84
abf-a-698ca7,BrainPlus,32
5847264680ff,SenseAds,55
a1bfd648_689,JetAds,70
19d2b0c0c35a,SenseAds,74
-475d6a85fa2,JetAds,44
7202d5f1bd61,GameAds,35
c583d42cb29-,SenseAds,51
149_319f2-8d,JetAds,63
b_32dd93795_,GameAds,58
9cd28d720261,SenseAds,48
c7a-097-d-f5,GameAds,27
c_b_a975cf2d,GameAds,36
_953f_4_3b22,BrainPlus,54
1f76_2d6-b59,JetAds,62
14-413b96a_3,SenseAds,34
f70571-53741,SenseAds,40
9077-fd88f_b,SenseAds,24
-_12b242_a3d,BrainPlus,33
c6418d32c6-c,JetAds,40
aa596b666839,SenseAds,37
668-9255b-c_,BrainPlus,72
6238a26d2_12,JetAds,22
4--bb5055a49,SenseAds,65
98c8526816a1,JetAds,37
2c62b2401c81,BrainPlus,26
b-2b24f6a7a3,GameAds,57
46b05fc0df7_,JetAds,43
72941885d31-,GameAds,68
-95f7d9bcb63,SenseAds,55
4a5_2dd25745,BrainPlus,4
20120d-09373,JetAds,49
_d3a-_f36f8d,SenseAds,55
-95bf-2-61d-,BrainPlus,25
c5866fa30a38,SenseAds,70
da748c9f-c71,JetAds,39
05bf12d1c9f_,BrainPlus,39
149-7310_38a,BrainPlus,42
ba5-d64df_94,BrainPlus,51
ccbcf9362-5_,GameAds,29
89_2d703a59_,GameAds,39
db80963-b-b5,JetAds,66
05a_8b664248,BrainPlus,51
3_3407d2aa73,JetAds,66
cd797c4cad4-,BrainPlus,38
-d6a43039209,BrainPlus,51
-c60-5b0b0d_,BrainPlus,46
2f6f14_17295,GameAds,32
3-4bc_b2_75-,SenseAds,39
90f5aaa4fa-6,SenseAds,18
3c6_dfc_373c,GameAds,64
4fffdd-308bc,JetAds,56
18_5c6-6c_-0,SenseAds,61
df5c70a451-b,GameAds,52
026205b8b_-d,GameAds,29
ab4a012bff02,GameAds,61
dabd212c533-,JetAds,36
d2-4dc_96da_,BrainPlus,28
8-f6125f61f9,BrainPlus,30
7c08daf2d744,JetAds,48
98b1570b9_bf,BrainPlus,49
a1bfd648_689,SenseAds,34
a80a73a4_-43,GameAds,44
1b7dc-4d7d16,GameAds,79
119f2d-4cd06,GameAds,56
66c47348_-f-,GameAds,53
858990bfd6a8,GameAds,50
cbbfdc743571,JetAds,59
a9ba2f30d06b,BrainPlus,53
d54b32ff4360,JetAds,82
804562a03_55,BrainPlus,45
_953f_4_3b22,GameAds,56
b1d_af4bd685,GameAds,33
-1f38f5_8_6f,GameAds,54
0650f625c141,BrainPlus,38
1a0f22_da--7,GameAds,34
c6418d32c6-c,SenseAds,52
0_dbb6df-669,BrainPlus,54
7b4-a49b3720,SenseAds,45
3_22107ad7-8,BrainPlus,20
2d5d021d7a7b,GameAds,56
b-9d970d3_f3,JetAds,76
b749922caa32,GameAds,59
aa176bfd-95d,GameAds,56
d57_1c239d97,SenseAds,44
01a39f689051,JetAds,51
_c31a478a_6b,SenseAds,62
c5866fa30a38,BrainPlus,46
99384-9_f09d,JetAds,42
0c0046659008,SenseAds,72
9f23fbc5008_,BrainPlus,45
31fb6427c811,JetAds,50
b58caf7fc4--,BrainPlus,54
8-31f08cf36d,GameAds,76
1fb14389d14_,JetAds,64
afc52207a70_,JetAds,54
3f30bcdac3_c,BrainPlus,61
68cda985cc8d,GameAds,66
74c10f11_826,GameAds,53
-af776803351,BrainPlus,33
a6f817_3543b,BrainPlus,63
7d0db8a9f684,JetAds,71
_73567811f6-,SenseAds,46
32707384c654,GameAds,75
8fd-9_d_-54b,SenseAds,46
447438_4188d,GameAds,50
12c-8f9811a7,GameAds,44
d136b8b7cac9,JetAds,52
dd1_08c5_8f2,BrainPlus,23
01516-407817,GameAds,38
583941f61_bf,SenseAds,50
a4bdb348_028,JetAds,22
_cc2d54fbcfb,GameAds,31
8-f6125f61f9,GameAds,70
a0bd45821b-0,JetAds,48
98b1570b9_bf,JetAds,60
3-2b-dfc8442,GameAds,47
3_bda287-a8d,JetAds,47
bcbbb691918d,GameAds,58
217cccab_235,SenseAds,57
_d0871-6435d,BrainPlus,48
1b7dc-4d7d16,JetAds,63
858990bfd6a8,SenseAds,40
0417faab_7_4,GameAds,59
37613f_63ba0,SenseAds,33
d54b32ff4360,BrainPlus,53
804562a03_55,JetAds,73
d0218c2_6213,JetAds,41
146__-8_-_ff,BrainPlus,54
-_12b242_a3d,JetAds,22
c6418d32c6-c,SenseAds,32
4--bb5055a49,GameAds,59
7b4-a49b3720,JetAds,32
1_f1a74_2214,BrainPlus,27
b-2b24f6a7a3,JetAds,39
20120d-09373,GameAds,57
86a8cb462342,SenseAds,49
42a958f8386a,GameAds,56
01a39f689051,SenseAds,27
0952fddf34d-,JetAds,29
fc_72_4_9668,JetAds,47
a1006d___106,JetAds,29
5223--08b1-6,SenseAds,48
_afb552c1a27,JetAds,39
_33dbb58c21d,JetAds,58
a150b_a9-210,JetAds,52
_060bcc17dc8,SenseAds,41
bc3bdddb397b,BrainPlus,50
-f81488a1251,JetAds,15
db3544-1c6d-,GameAds,56
90f5aaa4fa-6,GameAds,41
dd1_08c5_8f2,GameAds,58
-bc3b-5-8780,SenseAds,48
4b4f5a5f083c,JetAds,44
0fc_84c6-344,JetAds,74
4_547ca99c-c,SenseAds,51
_1b7fba_0d19,SenseAds,44
a4bdb348_028,SenseAds,51
5_-c08db54bf,JetAds,61
_cc2d54fbcfb,SenseAds,70
dabd212c533-,SenseAds,36
-58cc8d36-78,BrainPlus,46
7c08daf2d744,JetAds,49
3_bda287-a8d,BrainPlus,36
bcbbb691918d,JetAds,50
92738afb038a,BrainPlus,64
217cccab_235,GameAds,46
60-951fc8ac7,GameAds,55
b1d_af4bd685,GameAds,54
f70571-53741,GameAds,58
7664cc461a68,BrainPlus,45
146__-8_-_ff,JetAds,55
108cd1d22230,GameAds,46
0650f625c141,JetAds,52
65f6a8c_d6f-,BrainPlus,64
4--bb5055a49,SenseAds,38
3_22107ad7-8,JetAds,33
49c7c097_689,SenseAds,60
1_f1a74_2214,BrainPlus,47
000-2886c05f,GameAds,44
46b05fc0df7_,SenseAds,57
8_5a68ff0c-6,SenseAds,39
65a23db4332-,GameAds,55
42_b35c286d0,SenseAds,83
-95f7d9bcb63,JetAds,62
394-f0d56359,BrainPlus,49
-95bf-2-61d-,SenseAds,56
86a8cb462342,GameAds,57
_007f461b4fa,GameAds,45
fc_72_4_9668,SenseAds,54
1c20_2f7-895,BrainPlus,65
_-2c12c811-5,BrainPlus,29
230_34-06472,BrainPlus,55
5412bb0c4-c2,GameAds,33
896310a4f1f4,JetAds,46
a4_b40f--a9c,GameAds,38
27b652bf86a5,BrainPlus,22
_6f9d5ffba-3,BrainPlus,29
b1c200287c8f,GameAds,36
31fb6427c811,JetAds,32
36caf88833c7,GameAds,41
1ddadfa6_2a6,GameAds,50
23aa079d6a2_,GameAds,69
f9b451b08c60,SenseAds,60
432d2-96-98b,JetAds,35
0b9-a-ff9f0d,SenseAds,49
fc2c_a9-d613,BrainPlus,44
88a23f713-96,GameAds,80
a4bdb348_028,GameAds,62
_cc2d54fbcfb,GameAds,32
8-f6125f61f9,JetAds,45
8313b833b405,JetAds,54
a1bfd648_689,JetAds,51
_c66bb3a-___,JetAds,32
119f2d-4cd06,JetAds,42
c72d-dd7aa85,JetAds,85
368003ffcb05,SenseAds,49
c583d42cb29-,BrainPlus,42
149_319f2-8d,BrainPlus,54
-286779f_2b5,SenseAds,56
c7a-097-d-f5,BrainPlus,36
7664cc461a68,BrainPlus,42
668-9255b-c_,JetAds,54
b6d37aa30_af,GameAds,68
7b4-a49b3720,BrainPlus,41
0-1b4da3b22d,JetAds,80
1_f1a74_2214,JetAds,41
75b688_b7b5c,BrainPlus,55
b912711a0a9-,BrainPlus,32
aa176bfd-95d,BrainPlus,55
492_361082c8,GameAds,37
9aac1762b08a,JetAds,34
_-2c12c811-5,SenseAds,64
82-4a2ff876c,JetAds,71
31b11c97f704,SenseAds,32
230_34-06472,GameAds,14
2c69bcf6af-5,JetAds,86
bb664080f353,SenseAds,67
932752f0c156,GameAds,46
628f4a_f14f3,JetAds,59
1da86_6c3_91,GameAds,61
341958-285_3,SenseAds,56
10295d43ff--,JetAds,53
_683720d043_,BrainPlus,28
b8739-8_bf34,GameAds,41
0a6-61_aadb6,BrainPlus,64
2ac535f8d517,GameAds,51
_498c8a10_ac,SenseAds,48
74c10f11_826,BrainPlus,64
-f81488a1251,SenseAds,50
9ddcdb_773d3,BrainPlus,56
-c60-5b0b0d_,BrainPlus,39
19f50b0d2_d_,JetAds,71
af_b64badc-7,BrainPlus,39
026205b8b_-d,SenseAds,12
6239c335b8a7,GameAds,76
0b9-a-ff9f0d,JetAds,36
01516-407817,JetAds,46
90263-52432c,GameAds,36
f_d_0_77_4f3,JetAds,44
dabd212c533-,GameAds,46
4_-313__c745,SenseAds,82
d2-4dc_96da_,BrainPlus,61
-58cc8d36-78,SenseAds,63
6ffb-0_fb361,BrainPlus,52
bcbbb691918d,BrainPlus,43
44f3f50b06bf,JetAds,67
53_338_42d20,JetAds,50
f2144f6b2460,GameAds,37
98a962488b0a,GameAds,50
553ff1002ac2,JetAds,64
60-951fc8ac7,SenseAds,75
142098b09_25,SenseAds,75
d54b32ff4360,BrainPlus,71
804562a03_55,GameAds,52
146__-8_-_ff,BrainPlus,65
98c8526816a1,GameAds,22
49c7c097_689,GameAds,43
b-9d970d3_f3,BrainPlus,33
75b688_b7b5c,BrainPlus,50
b749922caa32,BrainPlus,66
00bf5718-549,BrainPlus,50
42_b35c286d0,BrainPlus,44
-95f7d9bcb63,GameAds,63
20120d-09373,SenseAds,50
394-f0d56359,GameAds,52
d57_1c239d97,GameAds,42
-85cb-0_4fc9,BrainPlus,35
0233a693--66,BrainPlus,54
a1006d___106,BrainPlus,38
9aac1762b08a,GameAds,46
_-2c12c811-5,JetAds,63
5a5d261537c0,GameAds,51
5441fb72a2a9,BrainPlus,39
60c9_0f6831f,GameAds,63
000f7-1b-c6_,GameAds,16
2d0f905f41_4,BrainPlus,73
7c58-5b21015,JetAds,55
_3df-f218d01,GameAds,56
-b50-a8_-766,JetAds,54
63823c3035a3,GameAds,41
2b797_31fddd,SenseAds,28
-6c33ba1b909,BrainPlus,60
1f6_a607b4d5,GameAds,65
_27d78b2b4a0,GameAds,49
388_d6_88c1-,GameAds,54
89-044877863,GameAds,59
74-fd4_fa7da,GameAds,39
5040-f2bc4b0,JetAds,52
72ad44b9693_,JetAds,55
732d0-a827ba,BrainPlus,32
c-f71699ab3_,BrainPlus,27
f-d4-9c1799c,SenseAds,48
_3_bcc2b1d51,BrainPlus,45
46_28-963_5d,BrainPlus,37
3c6_dfc_373c,GameAds,27
6af0b0c991d_,BrainPlus,43
0-b517c--93f,GameAds,35
-c-61c13286-,BrainPlus,48
1a21fd-bc376,GameAds,65
4d75194_a478,SenseAds,47
12a7297ba_d8,GameAds,44
_3afc06484_8,JetAds,68
fc2c_a9-d613,JetAds,42
a4bdb348_028,BrainPlus,62
-58cc8d36-78,SenseAds,69
fff60-20ddb0,BrainPlus,57
6ffb-0_fb361,JetAds,44
63bc8081f0af,GameAds,41
92738afb038a,SenseAds,35
26a7f171982b,SenseAds,25
553ff1002ac2,SenseAds,32
19d2b0c0c35a,JetAds,49
b9cbb639b2da,BrainPlus,25
a541_-_0c98d,GameAds,27
d54b32ff4360,JetAds,55
c_b_a975cf2d,BrainPlus,36
46c2344d-6f1,BrainPlus,53
7664cc461a68,GameAds,57
c6418d32c6-c,BrainPlus,71
0_dbb6df-669,JetAds,25
b515-450c52f,BrainPlus,84
bcb6f_d8f202,BrainPlus,60
-85cb-0_4fc9,SenseAds,31
0233a693--66,GameAds,35
742fff14bc2f,JetAds,41
a8--84914902,SenseAds,38
bb664080f353,BrainPlus,54
5a5d261537c0,SenseAds,22
57bcd4747b8d,SenseAds,39
67b4bb5-_7b3,GameAds,48
60c9_0f6831f,BrainPlus,60
000f7-1b-c6_,JetAds,35
2d0f905f41_4,SenseAds,62
-b50-a8_-766,JetAds,61
2b797_31fddd,BrainPlus,46
da3-f47_c684,JetAds,31
9_-7d8b33c9a,JetAds,45
c569df5ac95d,BrainPlus,55
72__b8f_--d5,JetAds,33
a8cc67437a98,SenseAds,52
0_a6f5c114a1,BrainPlus,28
_c31a478a_6b,BrainPlus,72
-899360ad4b1,BrainPlus,57
0051bd0-a37b,JetAds,54
_683720d043_,BrainPlus,62
dc3421f9-d79,SenseAds,54
d21bfd_20_57,JetAds,59
afc52207a70_,GameAds,41
db80963-b-b5,JetAds,27
dc3cbab6ff93,JetAds,48
bf9d19_85_95,JetAds,68
23aa079d6a2_,GameAds,29
_6794_0a75f_,SenseAds,44
b9371850a2d6,SenseAds,45
6239c335b8a7,JetAds,47
f81304cc209d,BrainPlus,70
0b9-a-ff9f0d,GameAds,25
4d75194_a478,BrainPlus,39
_1b7fba_0d19,GameAds,53
5ca1-4a98_b1,JetAds,61
4-c-043d_f61,BrainPlus,35
8-f6125f61f9,JetAds,59
fff60-20ddb0,JetAds,47
105-cf5c39a7,BrainPlus,47
217cccab_235,JetAds,55
a80a73a4_-43,JetAds,28
119f2d-4cd06,GameAds,24
d7a6_2d2f299,SenseAds,28
a_65f31_5328,GameAds,38
1399972_0c35,GameAds,29
a9ba2f30d06b,JetAds,39
368003ffcb05,GameAds,77
c583d42cb29-,BrainPlus,60
804562a03_55,GameAds,53
6da2c5-_0c49,SenseAds,46
46c2344d-6f1,SenseAds,71
0650f625c141,JetAds,65
1a0f22_da--7,SenseAds,56
98c8526816a1,BrainPlus,62
0-1b4da3b22d,JetAds,65
46b05fc0df7_,BrainPlus,53
b749922caa32,SenseAds,41
65a23db4332-,SenseAds,65
42a958f8386a,GameAds,56
aa176bfd-95d,JetAds,55
-85cb-0_4fc9,BrainPlus,51
492_361082c8,BrainPlus,36
f46_148a80--,GameAds,39
_afb552c1a27,SenseAds,58
82-4a2ff876c,BrainPlus,42
cd53_a8d7169,BrainPlus,49
5412bb0c4-c2,BrainPlus,53
5a5d261537c0,JetAds,61
628f4a_f14f3,JetAds,48
1d0_cf5f799f,GameAds,57
1da86_6c3_91,SenseAds,44
008f-3f82307,GameAds,37
000f7-1b-c6_,SenseAds,36
2d0f905f41_4,SenseAds,45
7c58-5b21015,BrainPlus,62
_dc-d791ad1b,SenseAds,39
2b797_31fddd,SenseAds,68
_27d78b2b4a0,GameAds,32
5459a5-_306-,JetAds,43
214-ba_da8d9,GameAds,36
828-_8d52d_9,SenseAds,11
0-_743a064ca,BrainPlus,60
42058cfd8a-_,JetAds,58
cfa-42288_7-,SenseAds,52
c64180-f9c28,SenseAds,64
7_039-24a8a4,BrainPlus,45
9800ac49d5ac,GameAds,59
99384-9_f09d,JetAds,75
-44_8a48cb6f,BrainPlus,35
3-_dc-bbf_2_,JetAds,51
4a6-cc3abb0a,BrainPlus,56
1fb14389d14_,GameAds,29
0-2aca5d_d3d,BrainPlus,25
-173-f-9d5_3,GameAds,44
48057_b8c_52,BrainPlus,59
_3_bcc2b1d51,GameAds,42
441dcda2-b4-,SenseAds,45
7d0db8a9f684,JetAds,57
f9b451b08c60,GameAds,41
f7c5cf6c2122,BrainPlus,60
af_b64badc-7,SenseAds,46
6af0b0c991d_,GameAds,45
-028f-_d9b82,JetAds,48
5847264680ff,GameAds,63
dabd212c533-,GameAds,51
4_-313__c745,JetAds,49
fff60-20ddb0,JetAds,64
44f3f50b06bf,SenseAds,60
f2144f6b2460,BrainPlus,40
804562a03_55,JetAds,21
59d951256dc6,JetAds,19
f70571-53741,JetAds,68
108cd1d22230,BrainPlus,49
9077-fd88f_b,BrainPlus,62
b6d37aa30_af,JetAds,56
b515-450c52f,BrainPlus,51
bc_bf2d7df3d,SenseAds,43
72941885d31-,JetAds,34
bcb6f_d8f202,GameAds,66
86a8cb462342,BrainPlus,40
8_f62d34cd8d,GameAds,47
42a958f8386a,GameAds,61
0952fddf34d-,GameAds,50
0233a693--66,JetAds,61
fc_72_4_9668,BrainPlus,62
9aac1762b08a,JetAds,68
_afb552c1a27,JetAds,24
ff14d9382a88,JetAds,37
82-4a2ff876c,JetAds,55
68f57cbb2772,JetAds,46
67b4bb5-_7b3,GameAds,49
_3df-f218d01,GameAds,58
1f6_a607b4d5,SenseAds,57
dfdcb63f02-5,GameAds,25
214-ba_da8d9,GameAds,60
828-_8d52d_9,BrainPlus,75
42058cfd8a-_,SenseAds,38
cfa-42288_7-,GameAds,68
c64180-f9c28,GameAds,53
979162bcd--5,JetAds,34
c50dc1816966,JetAds,39
6_8d5979ab0b,JetAds,52
9283a25b8_c_,JetAds,44
99384-9_f09d,GameAds,23
9-08cfcaf1b0,GameAds,45
a758787d46_b,SenseAds,66
7-_aa_f9cd0-,GameAds,19
1fb14389d14_,SenseAds,47
c-f71699ab3_,GameAds,48
92d6118fb_0-,GameAds,47
cd797c4cad4-,BrainPlus,46
74c10f11_826,BrainPlus,50
12c-8f9811a7,SenseAds,38
0fc_84c6-344,JetAds,51
4d75194_a478,JetAds,46
da5b65d_70-9,JetAds,44
f84f9b7f7b34,BrainPlus,41
_c66bb3a-___,SenseAds,32
_d0871-6435d,JetAds,56
c72d-dd7aa85,BrainPlus,51
_953f_4_3b22,JetAds,37
108cd1d22230,BrainPlus,61
9077-fd88f_b,GameAds,57
aa596b666839,GameAds,40
847-af825-05,JetAds,35
3_22107ad7-8,GameAds,44
2c62b2401c81,JetAds,46
492_361082c8,BrainPlus,80
f46_148a80--,GameAds,52
_afb552c1a27,SenseAds,64
1c20_2f7-895,SenseAds,62
932752f0c156,GameAds,56
628f4a_f14f3,JetAds,56
1da86_6c3_91,JetAds,45
7c58-5b21015,GameAds,49
-b50-a8_-766,GameAds,69
214-ba_da8d9,JetAds,46
7_d0_712d-1_,GameAds,47
cfa-42288_7-,BrainPlus,48
9283a25b8_c_,BrainPlus,77
-d8c_76242a2,SenseAds,54
34ab7-80aa16,SenseAds,41
77c793a84029,JetAds,48
1c00b47f9f4f,JetAds,82
-37-75c97--c,SenseAds,44
00a-_65f-00c,JetAds,35
d910d70a678-,BrainPlus,59
ff4a2625a39-,SenseAds,55
_33dbb58c21d,JetAds,58
a83c5143b2c2,SenseAds,50
a5fa5414cbff,BrainPlus,73
5b80_f72fc30,BrainPlus,90
7_-a04b598-5,JetAds,57
0c2_1a396dca,JetAds,59
b8739-8_bf34,GameAds,54
ccbcf9362-5_,BrainPlus,68
441dcda2-b4-,JetAds,50
993175b67030,JetAds,43
-c-61c13286-,JetAds,37
4d75194_a478,JetAds,34
_3afc06484_8,BrainPlus,51
88a23f713-96,BrainPlus,52
9f963c439b-9,BrainPlus,39
105-cf5c39a7,SenseAds,76
f2144f6b2460,SenseAds,35
85761fb1-45a,JetAds,55
-286779f_2b5,JetAds,74
b1d_af4bd685,SenseAds,35
d0218c2_6213,JetAds,43
146__-8_-_ff,JetAds,63
d_40d4c72172,JetAds,29
65f6a8c_d6f-,SenseAds,59
0_dbb6df-669,BrainPlus,58
3_22107ad7-8,JetAds,28
46b05fc0df7_,GameAds,38
8_5a68ff0c-6,BrainPlus,49
42a958f8386a,JetAds,26
_007f461b4fa,GameAds,69
cd53_a8d7169,SenseAds,51
68f57cbb2772,BrainPlus,34
60c9_0f6831f,GameAds,41
2d0f905f41_4,JetAds,34
7c58-5b21015,SenseAds,68
_dc-d791ad1b,BrainPlus,36
6f2fc88d9f62,JetAds,18
72__b8f_--d5,BrainPlus,50
42058cfd8a-_,BrainPlus,66
cfa-42288_7-,GameAds,58
c64180-f9c28,JetAds,38
6_8d5979ab0b,SenseAds,64
34ab7-80aa16,JetAds,61
b033-538ba_5,SenseAds,41
da0782f1_56b,BrainPlus,50
0347d-4f_658,SenseAds,37
5712678bbf44,BrainPlus,40
-1f8a3_07b8f,BrainPlus,78
3_-70c0f-b55,GameAds,63
99a23b5426d-,SenseAds,86
6365c23b2582,JetAds,51
24add6afa62f,JetAds,67
96c41b797f1c,BrainPlus,36
dcc397d9d0f-,GameAds,58
88302-_935ca,GameAds,52
02--95b_51d_,BrainPlus,68
971c6a859114,BrainPlus,55
7-_aa_f9cd0-,BrainPlus,20
9d4-98a91844,JetAds,61
b58caf7fc4--,SenseAds,53
-201a343132c,GameAds,27
89_2d703a59_,GameAds,67
1ddadfa6_2a6,GameAds,37
_6794_0a75f_,GameAds,39
30-1880_1b56,BrainPlus,45
0b9-a-ff9f0d,BrainPlus,62
1a21fd-bc376,GameAds,34
63bc8081f0af,BrainPlus,64
bcbbb691918d,JetAds,75
217cccab_235,GameAds,27
f2144f6b2460,JetAds,65
d7a6_2d2f299,GameAds,43
59d951256dc6,GameAds,43
c_b_a975cf2d,SenseAds,54
7664cc461a68,JetAds,64
1a0f22_da--7,BrainPlus,35
000-2886c05f,SenseAds,41
00bf5718-549,SenseAds,40
_d3a-_f36f8d,JetAds,49
394-f0d56359,BrainPlus,76
d57_1c239d97,JetAds,50
d7460c0892a2,GameAds,61
f46_148a80--,BrainPlus,41
a8--84914902,SenseAds,35
-6c33ba1b909,BrainPlus,28
974b_5-5a9d4,GameAds,61
_27d78b2b4a0,GameAds,50
da3-f47_c684,JetAds,50
6f2fc88d9f62,BrainPlus,53
5459a5-_306-,GameAds,43
c569df5ac95d,GameAds,49
72__b8f_--d5,SenseAds,56
a8cc67437a98,SenseAds,58
-d8c_76242a2,BrainPlus,56
-37-75c97--c,BrainPlus,37
4bf6ad85a06f,BrainPlus,50
00a-_65f-00c,SenseAds,47
d910d70a678-,SenseAds,23
3ad-cd7d3ba0,SenseAds,67
-436a2f-_947,JetAds,84
-1f8a3_07b8f,SenseAds,59
24add6afa62f,SenseAds,66
1c5_3a01_757,JetAds,65
79c4573_756a,GameAds,56
a5436d923a1b,JetAds,42
3cd20986f03f,GameAds,51
db4a8_dd4a18,SenseAds,56
1d9-dc_9a76a,JetAds,59
_33dbb58c21d,BrainPlus,58
-899360ad4b1,BrainPlus,45
-44_8a48cb6f,JetAds,37
89-044877863,BrainPlus,45
42f175-7811f,SenseAds,63
971c6a859114,GameAds,54
dfb-862927fa,GameAds,77
ba5-d64df_94,SenseAds,24
-adb4d_d4-a7,JetAds,57
23aa079d6a2_,GameAds,30
f272dbc4fc3c,SenseAds,39
f9b451b08c60,SenseAds,35
dd1_08c5_8f2,GameAds,23
98b1570b9_bf,BrainPlus,30
a80a73a4_-43,BrainPlus,57
d36014-f_824,JetAds,59
85761fb1-45a,SenseAds,47
142098b09_25,BrainPlus,54
7202d5f1bd61,SenseAds,61
55f_1583_5c8,BrainPlus,88
6da2c5-_0c49,GameAds,73
c7a-097-d-f5,SenseAds,65
000-2886c05f,BrainPlus,48
46b05fc0df7_,GameAds,31
-95f7d9bcb63,BrainPlus,51
4a5_2dd25745,SenseAds,75
86a8cb462342,GameAds,56
d57_1c239d97,SenseAds,25
0952fddf34d-,BrainPlus,43
5223--08b1-6,JetAds,73
_afb552c1a27,JetAds,50
5a5d261537c0,GameAds,59
57bcd4747b8d,GameAds,58
628f4a_f14f3,GameAds,61
67b4bb5-_7b3,BrainPlus,20
008f-3f82307,SenseAds,30
000f7-1b-c6_,GameAds,30
7c58-5b21015,SenseAds,74
5459a5-_306-,BrainPlus,60
9_-7d8b33c9a,GameAds,67
7_d0_712d-1_,GameAds,36
-37-75c97--c,GameAds,46
-a2-dd3d22fc,SenseAds,52
96c41b797f1c,BrainPlus,51
2_38d_58fd63,BrainPlus,43
694bdf85df1d,BrainPlus,57
2793-a515ccd,JetAds,60
c251-19b9d7c,BrainPlus,42
8150-_d48a20,SenseAds,50
22d86-c7d6aa,BrainPlus,34
24912f1b1_32,SenseAds,40
d05966ab85bf,BrainPlus,41
1b4bb5b3517b,BrainPlus,34
732d0-a827ba,SenseAds,34
-f81488a1251,GameAds,30
9ddcdb_773d3,JetAds,62
19f50b0d2_d_,GameAds,36
75f1-c5_fa1_,GameAds,82
f-df8d11f142,JetAds,52
4_547ca99c-c,GameAds,61
8313b833b405,JetAds,42
53_338_42d20,SenseAds,62
f84f9b7f7b34,GameAds,44
a80a73a4_-43,GameAds,41
98a962488b0a,BrainPlus,74
553ff1002ac2,BrainPlus,56
1f8127c_8c_5,JetAds,48
b9cbb639b2da,SenseAds,55
af864d99c95f,GameAds,57
bb_62bb10fa_,BrainPlus,65
b1d_af4bd685,GameAds,53
14-413b96a_3,JetAds,33
f70571-53741,SenseAds,46
d_40d4c72172,GameAds,48
b-2b24f6a7a3,JetAds,63
72941885d31-,SenseAds,55
492_361082c8,JetAds,58
ff14d9382a88,SenseAds,58
82-4a2ff876c,SenseAds,62
1da86_6c3_91,JetAds,68
729b9_49c9b5,BrainPlus,57
42058cfd8a-_,BrainPlus,38
da73fff6a0_c,GameAds,54
0347d-4f_658,JetAds,36
5712678bbf44,SenseAds,50
99a23b5426d-,JetAds,51
6365c23b2582,BrainPlus,23
-a2-dd3d22fc,JetAds,53
96c41b797f1c,GameAds,39
b8ff_36_92a0,GameAds,63
c300f1650cf_,GameAds,51
d85b2d46b1b0,BrainPlus,58
45_b16f8a135,BrainPlus,42
07130fc6864-,GameAds,60
c7f_-76-a1d9,BrainPlus,57
da748c9f-c71,GameAds,42
_683720d043_,SenseAds,32
085d96_0_0f9,SenseAds,47
-d258b13fa48,JetAds,42
d63c3816d6d3,JetAds,36
-7ff2970a434,BrainPlus,63
_060bcc17dc8,JetAds,53
0c2_1a396dca,BrainPlus,38
-9c078133563,SenseAds,61
1fb14389d14_,SenseAds,34
a33--f-c3_44,JetAds,69
c4887_9b9_40,BrainPlus,45
